[rosmaster.main][INFO] 2026-08-30 09:56:45,930: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-30 09:56:45,932: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-30 09:56:53,164: +SERVICE [/drone_disarm] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,165: +SERVICE [/safety/geofence_enable] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,165: +SUB [/command_interpreter/node_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,169: +SERVICE [/drone_get_status] /vehicle_state_monitor http://kamikaze:36657/
[rosmaster.master][INFO] 2026-08-30 09:56:53,171: +SERVICE [/safety/geofence_disable] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,195: +PUB [/system_health] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,197: +SERVICE [/safety/check] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,197: publisherUpdate[/safety_status] -> http://kamikaze:33505/ ['http://kamikaze:43083/']
[rosmaster.master][INFO] 2026-08-30 09:56:53,199: publisherUpdate[/vehicle_state_monitor/node_health] -> http://kamikaze:33613/ ['http://kamikaze:36657/']
[rosmaster.master][INFO] 2026-08-30 09:56:53,200: +SERVICE [/health/check_all] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,206: +CACHEDPARAM [/rosout_disable_topics_generation] by /vehicle_state_monitor
[rosmaster.master][INFO] 2026-08-30 09:56:53,209: publisherUpdate[/safety_status] -> http://kamikaze:33505/ ['http://kamikaze:43083/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:53,211: +SERVICE [/safety/status] /safety_monitor http://kamikaze:43083/
[rosmaster.master][INFO] 2026-08-30 09:56:53,215: publisherUpdate[/vehicle_state_monitor/node_health] -> http://kamikaze:33613/ ['http://kamikaze:36657/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:53,216: +SERVICE [/health/restart_node] /health_checker http://kamikaze:33613/
[rosmaster.master][INFO] 2026-08-30 09:56:53,230: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 09:56:53,231: +CACHEDPARAM [/rosout_disable_topics_generation] by /safety_monitor
[rosmaster.master][INFO] 2026-08-30 09:56:53,237: +CACHEDPARAM [/rosout_disable_topics_generation] by /safety_monitor
[rosmaster.master][INFO] 2026-08-30 09:56:54,101: +PUB [/rosout] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,133: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/']
[rosmaster.master][INFO] 2026-08-30 09:56:54,138: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:54,145: +SERVICE [/target_tracking_controller/get_loggers] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,148: +SERVICE [/target_tracking_controller/set_logger_level] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,167: +SUB [/mavros/local_position/odom] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,173: +SUB [/detected_objects] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,178: +SUB [/mavros/state] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,185: +SUB [/mission_status] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,190: +PUB [/tracked_targets] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,194: +PUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,200: +PUB [/mavros/setpoint_raw/local] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,205: +PUB [/target_tracking_controller/node_health] /target_tracking_controller http://kamikaze:45445/
[rosmaster.master][INFO] 2026-08-30 09:56:54,236: publisherUpdate[/tracked_targets] -> http://kamikaze:33505/ ['http://kamikaze:45445/']
[rosmaster.master][INFO] 2026-08-30 09:56:54,242: publisherUpdate[/tracked_targets] -> http://kamikaze:33505/ ['http://kamikaze:45445/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:54,244: publisherUpdate[/target_tracking_controller/node_health] -> http://kamikaze:33613/ ['http://kamikaze:45445/']
[rosmaster.master][INFO] 2026-08-30 09:56:54,250: publisherUpdate[/target_tracking_controller/node_health] -> http://kamikaze:33613/ ['http://kamikaze:45445/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:56,344: +CACHEDPARAM [/rosout_disable_topics_generation] by /target_tracking_controller
[rosmaster.master][INFO] 2026-08-30 09:56:58,235: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 09:56:58,239: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 09:56:58,244: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 09:56:58,474: +CACHEDPARAM [/rosout_disable_topics_generation] by /target_tracking_controller
[rosmaster.master][INFO] 2026-08-30 09:56:58,481: +CACHEDPARAM [/rosout_disable_topics_generation] by /target_tracking_controller
[rosmaster.master][INFO] 2026-08-30 09:56:58,841: +PUB [/rosout] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,853: +SERVICE [/trajectory_planner/get_loggers] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,857: +SERVICE [/trajectory_planner/set_logger_level] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,873: +SUB [/mavros/local_position/odom] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,878: +SUB [/tracked_targets] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,883: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/', 'http://trajectory:33795/']
[rosmaster.master][INFO] 2026-08-30 09:56:58,885: +SUB [/mission_status] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,888: +PUB [/planned_trajectory] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,894: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/', 'http://trajectory:33795/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:58,898: +PUB [/waypoints] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,905: +PUB [/path] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,909: +PUB [/planner_status] /trajectory_planner http://trajectory:33795/
[rosmaster.master][INFO] 2026-08-30 09:56:58,930: +CACHEDPARAM [/rosout_disable_topics_generation] by /trajectory_planner
[rosmaster.master][INFO] 2026-08-30 09:56:59,033: +PUB [/rosout] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,041: +SERVICE [/performance_monitor/get_loggers] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,043: +SERVICE [/performance_monitor/set_logger_level] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,053: +SUB [/performance/command] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,057: +SUB [/performance/benchmark] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,058: +PUB [/performance/metrics] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,060: +PUB [/performance/benchmark_results] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,061: +PUB [/performance/alert] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,062: +PUB [/diagnostic_status] /performance_monitor http://performance:43249/
[rosmaster.master][INFO] 2026-08-30 09:56:59,065: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:56:59,094: +PUB [/rosout] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,095: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/', 'http://trajectory:33795/', 'http://performance:43249/']
[rosmaster.master][INFO] 2026-08-30 09:56:59,098: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/', 'http://trajectory:33795/', 'http://performance:43249/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:59,098: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/', 'http://trajectory:33795/', 'http://performance:43249/', 'http://kamikaze:35479/']
[rosmaster.master][INFO] 2026-08-30 09:56:59,100: publisherUpdate[/rosout] -> http://kamikaze:37335/ ['http://kamikaze:33505/', 'http://kamikaze:43681/', 'http://kamikaze:37979/', 'http://kamikaze:42885/', 'http://kamikaze:36583/', 'http://kamikaze:39181/', 'http://kamikaze:36657/', 'http://kamikaze:43083/', 'http://kamikaze:33613/', 'http://kamikaze:45445/', 'http://trajectory:33795/', 'http://performance:43249/', 'http://kamikaze:35479/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:59,101: +SERVICE [/yolo_detector/get_loggers] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,103: +SERVICE [/yolo_detector/set_logger_level] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,111: +PUB [/yolo_detector/node_health] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,114: publisherUpdate[/yolo_detector/node_health] -> http://kamikaze:33613/ ['http://kamikaze:35479/']
[rosmaster.master][INFO] 2026-08-30 09:56:59,115: +SUB [/drone_control/command] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,116: publisherUpdate[/yolo_detector/node_health] -> http://kamikaze:33613/ ['http://kamikaze:35479/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:56:59,117: +PUB [/command_response] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,126: +SUB [/mission_status] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,130: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 09:56:59,454: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 09:56:59,457: +SUB [/camera/color/image_raw] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,458: +PUB [/detected_objects] /yolo_detector http://kamikaze:35479/
[rosmaster.master][INFO] 2026-08-30 09:56:59,460: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 09:56:59,463: +CACHEDPARAM [/rosout_disable_topics_generation] by /yolo_detector
[rosmaster.master][INFO] 2026-08-30 09:56:59,500: publisherUpdate[/detected_objects] -> http://kamikaze:45445/ ['http://kamikaze:35479/']
[rosmaster.master][INFO] 2026-08-30 09:56:59,503: publisherUpdate[/detected_objects] -> http://kamikaze:45445/ ['http://kamikaze:35479/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 09:57:01,070: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:06,077: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:11,081: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:12,325: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:13,066: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:14,225: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:14,277: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:14,279: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:19,283: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:20,562: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:21,325: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:22,473: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:22,527: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:22,528: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:27,561: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:28,955: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:29,682: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:30,869: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:30,919: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:30,921: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:35,925: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:38,466: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:39,837: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:41,077: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:41,254: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:41,261: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:46,266: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:48,341: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:49,634: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:50,828: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:50,983: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:50,992: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:56,009: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:57:59,341: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:00,768: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:01,984: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:02,159: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:02,170: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:07,184: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:09,849: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:11,324: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:12,583: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:12,831: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:12,835: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:17,846: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:21,412: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:23,138: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:24,356: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:24,519: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:24,524: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:29,531: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:32,908: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:34,284: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:35,478: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:35,653: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:35,658: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:40,667: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:42,796: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:44,180: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:45,381: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:45,602: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:45,608: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:50,615: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:53,321: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:54,707: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:55,859: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:56,019: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:58:56,024: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:01,030: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:03,387: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:04,962: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:06,147: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:06,324: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:06,332: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:11,339: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:13,864: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:15,090: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:16,293: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:16,521: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:16,530: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:21,549: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:24,140: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:25,502: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:26,649: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:26,764: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:26,769: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:31,778: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:34,237: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:35,538: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:36,682: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:36,824: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:36,828: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:41,833: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:44,267: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:45,673: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:46,808: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:46,967: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:46,972: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:51,977: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:53,333: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:54,025: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:55,138: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:55,189: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 09:59:55,191: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 10:00:00,193: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 10:00:01,557: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 10:00:02,347: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 10:00:03,513: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 10:00:03,566: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
[rosmaster.master][INFO] 2026-08-30 10:00:03,570: +CACHEDPARAM [/rosout_disable_topics_generation] by /performance_monitor
